0002554232	0.00	100.00	0.00	0.00
0002554364	24.79	23.95	16.39	34.87
0002554437	0.00	16.67	11.11	72.22
000255447X	0.00	0.00	66.67	33.33
000255450X	20.00	20.00	20.00	40.00
0002554518	20.83	29.17	29.17	20.83
0002554526	0.00	33.33	16.67	50.00
0002554534	0.00	50.00	50.00	0.00
0002554577	25.00	25.00	25.00	25.00
0002554585	22.50	22.50	25.00	30.00
0002554593	25.00	0.00	75.00	0.00
0002554623	50.00	0.00	50.00	0.00
000255464X	23.53	23.24	20.88	32.35
0002554755	0.00	22.22	22.22	55.56
0002554763	36.36	0.00	36.36	27.27
0002554771	25.00	0.00	75.00	0.00
0002554798	0.00	20.00	40.00	40.00
0002554801	0.00	0.00	0.00	100.00
0002554860	0.00	100.00	0.00	0.00
0002554909	33.33	0.00	16.67	50.00
0002554925	20.00	33.33	26.67	20.00
0002555026	7.14	21.43	35.71	35.71
0002555166	20.00	40.00	20.00	20.00
0002555255	50.00	50.00	0.00	0.00
0002555328	12.50	12.50	50.00	25.00
0002555719	50.00	50.00	0.00	0.00
0002555875	50.00	0.00	50.00	0.00
0002555921	25.00	25.00	25.00	25.00
0002555972	0.00	100.00	0.00	0.00
0002556081	37.50	25.00	37.50	0.00
0002556219	0.00	0.00	0.00	100.00
0002556324	42.86	28.57	14.29	14.29
0002556642	0.00	100.00	0.00	0.00
0002556650	50.00	0.00	0.00	50.00
0002556723	23.81	9.52	23.81	42.86
0002556847	30.77	23.08	15.38	30.77
0002557029	44.44	11.11	11.11	33.33
000255710X	14.29	14.29	28.57	42.86
0002557231	50.00	0.00	50.00	0.00
000255738X	0.00	0.00	0.00	100.00
0002557517	15.00	30.00	35.00	20.00
0002557525	0.00	30.00	40.00	30.00
0002557584	66.67	0.00	0.00	33.33
0002557592	50.00	0.00	0.00	50.00
0002557673	0.00	50.00	0.00	50.00
0002557681	0.00	0.00	100.00	0.00
0002557738	100.00	0.00	0.00	0.00
0002557975	50.00	0.00	0.00	50.00
0002557991	50.00	0.00	50.00	0.00
0002558033	0.00	100.00	0.00	0.00
0002558173	0.00	50.00	50.00	0.00
0002558319	16.13	9.68	35.48	38.71
0002558343	9.52	28.57	42.86	19.05
0002558386	33.33	33.33	0.00	33.33
0002558483	33.33	33.33	0.00	33.33
0002558572	15.00	35.00	15.00	35.00
0002558637	54.55	0.00	18.18	27.27
000255870X	22.22	16.67	5.56	55.56
0002558718	29.41	5.88	23.53	41.18
0002558793	0.00	0.00	50.00	50.00
000255898X	33.33	11.11	11.11	44.44
0002559013	33.33	0.00	33.33	33.33
0002559064	0.00	0.00	50.00	50.00
0002559099	50.00	0.00	50.00	0.00
0002559102	50.00	0.00	0.00	50.00
000255934X	0.00	0.00	100.00	0.00
0002559420	0.00	0.00	0.00	100.00
0002570033	20.00	0.00	20.00	60.00
0002570068	100.00	0.00	0.00	0.00
0002570130	0.00	50.00	50.00	0.00
0002570319	50.00	0.00	50.00	0.00
0002570327	19.05	4.76	33.33	42.86
0002570831	30.00	10.00	40.00	20.00
0002570874	60.00	0.00	20.00	20.00
0002570890	20.00	10.00	50.00	20.00
0002570963	0.00	0.00	40.00	60.00
000257103X	0.00	100.00	0.00	0.00
0002571072	0.00	0.00	50.00	50.00
0002571153	33.33	33.33	8.33	25.00
0002571293	50.00	0.00	0.00	50.00
0002571382	33.33	33.33	0.00	33.33
0002571404	20.00	40.00	40.00	0.00
0002571471	6.67	13.33	20.00	60.00
0002571560	0.00	0.00	0.00	100.00
0002571633	20.00	20.00	40.00	20.00
0002571668	0.00	0.00	100.00	0.00
0002571714	50.00	0.00	0.00	50.00
0002571943	40.00	20.00	20.00	20.00
000257196X	50.00	0.00	0.00	50.00
0002572168	100.00	0.00	0.00	0.00
0002572192	25.00	0.00	25.00	50.00
0002572206	50.00	50.00	0.00	0.00
0002582015	100.00	0.00	0.00	0.00
0002582023	0.00	0.00	100.00	0.00
0002614154	32.56	16.28	18.60	32.56
0002614510	26.32	10.53	21.05	42.11
0002614529	15.55	47.90	7.14	29.41
0002617501	27.50	47.50	20.00	5.00
0002621509	50.00	0.00	0.00	50.00
0002625032	33.33	38.46	12.82	15.38
0002626446	0.00	0.00	100.00	0.00
0002628015	0.00	0.00	50.00	50.00
0002710188	45.63	1.94	3.88	48.54
0002711109	16.67	50.00	16.67	16.67
0002711184	0.00	0.00	0.00	100.00
0002711389	0.00	0.00	0.00	100.00
0002711397	35.00	10.00	10.00	45.00
0002712091	0.00	0.00	60.00	40.00
0002712199	0.00	0.00	25.00	75.00
0002712547	41.73	6.47	7.19	44.60
0002712709	0.00	0.00	20.00	80.00
0002713241	20.00	0.00	20.00	60.00
0002713357	25.00	0.00	0.00	75.00
0002713454	35.06	4.94	11.91	48.09
0002713624	10.29	8.82	20.59	60.29
0002713756	7.41	22.22	29.63	40.74
0002713810	29.63	11.11	14.81	44.44
0002719053	38.89	5.56	1.85	53.70
0002720213	33.33	0.00	66.67	0.00
0002720728	0.00	0.00	0.00	100.00
0002721244	0.00	0.00	0.00	100.00
0002725142	40.00	20.00	0.00	40.00
0002725533	20.00	10.00	25.00	45.00
0002726386	0.00	0.00	20.00	80.00
0002726874	30.77	0.00	15.38	53.85
0002727463	33.33	0.00	33.33	33.33
000272765X	23.53	5.88	47.06	23.53
0002727773	14.29	42.86	21.43	21.43
0002728494	0.00	0.00	100.00	0.00
0002730057	0.00	33.33	66.67	0.00
0002740168	10.94	29.17	36.46	23.44
0002740303	42.86	17.86	25.00	14.29
0002740427	16.67	66.67	16.67	0.00
0002740737	0.00	28.57	57.14	14.29
0002740753	7.78	35.56	31.11	25.56
000274094X	33.33	0.00	33.33	33.33
0002875926	10.87	2.90	61.59	24.64
0002877414	25.00	0.00	62.50	12.50
0002877813	0.00	0.00	100.00	0.00
0003002241	7.14	0.00	64.29	28.57
0003033570	0.00	0.00	100.00	0.00
0003034550	7.14	1.79	67.86	23.21
0003131181	0.00	0.00	100.00	0.00
0003176037	0.00	0.00	96.43	3.57
000322225X	0.00	0.00	0.00	100.00
0003222357	0.00	25.00	75.00	0.00
0003222977	0.00	0.00	0.00	100.00
0003222985	6.35	4.76	49.21	39.68
0003261301	22.95	21.89	24.95	30.21
0003271323	13.78	10.53	28.82	46.87
0003273091	20.81	12.14	20.23	46.82
0003278344	18.99	20.25	15.19	45.57
000330020X	13.79	17.24	10.34	58.62
0003300781	19.02	9.78	25.54	45.65
000330230X	20.00	5.71	24.76	49.52
0003429253	27.50	17.50	10.00	45.00
0003458903	0.00	0.00	0.00	100.00
000370257X	80.00	20.00	0.00	0.00
0003702650	80.00	20.00	0.00	0.00
000370520X	100.00	0.00	0.00	0.00
0003705218	100.00	0.00	0.00	0.00
0003708861	23.81	16.65	19.82	39.72
0003709493	19.27	9.16	28.44	43.13
0003750582	25.00	26.26	26.52	22.22
0003801055	13.70	17.70	27.76	40.84
000382909X	20.43	34.44	19.65	25.49
0003830683	23.69	13.65	15.66	46.99
0003900347	11.00	12.40	50.60	26.00
0003900355	9.88	47.74	11.11	31.28
0003905276	24.51	3.70	22.37	49.42
0004105788	100.00	0.00	0.00	0.00
0004111133	24.67	16.22	22.59	36.52
0004111141	1.00	46.00	26.00	27.00
0004111176	27.66	25.53	12.77	34.04
0004112563	9.26	38.89	22.22	29.63
000411535X	14.71	8.82	23.53	52.94
0004115546	22.22	33.33	11.11	33.33
0004115724	11.76	24.90	32.94	30.41
0004116798	17.65	29.41	23.53	29.41
0004116860	20.00	20.00	20.00	40.00
0004117107	10.80	27.53	8.36	53.31
0004117263	0.00	0.00	20.00	80.00
000411728X	55.56	11.11	0.00	33.33
0004119835	0.00	50.00	0.00	50.00
0004120205	66.67	0.00	0.00	33.33
0004120566	66.67	0.00	0.00	33.33
0004121074	0.00	0.00	0.00	100.00
0004122429	80.00	0.00	0.00	20.00
0004123298	50.00	0.00	0.00	50.00
0004123433	1.32	1.59	47.04	50.04
0004123476	1.79	8.77	48.72	40.72
0004125193	7.69	17.13	40.56	34.62
0004125231	33.96	11.32	16.98	37.74
0004125509	62.50	0.00	0.00	37.50
0004125819	33.33	0.00	0.00	66.67
0004126483	50.00	0.00	0.00	50.00
0004126505	72.73	0.00	9.09	18.18
0004126815	0.00	0.00	0.00	100.00
0004127056	80.00	0.00	0.00	20.00
0004127110	0.00	0.00	0.00	100.00
0004127382	66.67	0.00	0.00	33.33
0004127390	0.00	0.00	0.00	100.00
0004127560	0.00	0.00	50.00	50.00
0004127919	100.00	0.00	0.00	0.00
000412801X	0.00	0.00	50.00	50.00
0004129032	0.00	0.00	0.00	100.00
0004129121	0.00	0.00	0.00	100.00
000412913X	0.00	50.00	0.00	50.00
0004129377	0.00	0.00	50.00	50.00
0004129466	25.00	25.00	0.00	50.00
0004133285	20.00	40.00	0.00	40.00
0004133307	25.00	0.00	8.33	66.67
0004133382	69.23	0.00	0.00	30.77
0004133404	0.00	38.46	0.00	61.54
0004133463	25.00	25.00	0.00	50.00
0004133471	0.00	0.00	0.00	100.00
0004133536	33.33	33.33	0.00	33.33
0004133587	0.00	50.00	0.00	50.00
0004133595	0.00	33.33	33.33	33.33
0004133803	0.00	0.00	0.00	100.00
0004133862	0.00	0.00	0.00	100.00
0004133897	100.00	0.00	0.00	0.00
0004133900	38.46	0.00	15.38	46.15
0004133935	83.33	0.00	0.00	16.67
0004134109	85.71	0.00	0.00	14.29
0004134125	0.00	0.00	0.00	100.00
0004140052	0.00	0.00	0.00	100.00
0004140176	0.00	0.00	0.00	100.00
0004140338	0.00	0.00	0.00	100.00
0004140494	0.00	0.00	0.00	100.00
0004140648	0.00	0.00	0.00	100.00
0004140850	0.00	0.00	0.00	100.00
0004140958	50.00	20.00	10.00	20.00
0004140966	30.00	0.00	10.00	60.00
0004145372	0.00	0.00	0.00	100.00
000421546X	0.00	0.00	50.00	50.00
0004330781	0.00	33.33	16.67	50.00
0004331273	31.25	12.50	25.00	31.25
0004334051	20.83	20.83	29.17	29.17
0004336224	8.81	58.03	12.44	20.73
000433972X	5.14	71.50	8.88	14.49
0004342836	3.68	81.58	7.37	7.37
0004343476	0.00	0.00	0.00	100.00
0004343638	7.49	37.89	2.64	51.98
0004350367	11.21	65.52	6.03	17.24
0004350553	100.00	0.00	0.00	0.00
0004351592	0.00	0.00	0.00	100.00
0004355253	0.00	0.00	0.00	100.00
0004356470	22.48	40.60	8.05	28.86
0004356659	9.24	23.11	6.30	61.34
0004486110	5.41	0.00	86.49	8.11
0004486803	13.64	22.73	31.82	31.82
0004486862	2.50	42.50	17.50	37.50
0004486870	8.70	23.91	34.78	32.61
0004486889	14.29	31.09	15.97	38.66
0004487834	15.79	10.01	15.89	58.31
0004488156	10.88	5.15	5.29	78.68
0004488172	19.22	5.49	23.53	51.76
0004488857	25.00	20.00	40.00	15.00
0004488865	28.57	35.71	14.29	21.43
0004488938	0.00	25.00	75.00	0.00
0004489004	18.18	54.55	9.09	18.18
0004489039	15.68	28.11	32.43	23.78
0004489098	15.00	22.50	27.50	35.00
0004489438	11.54	50.00	15.38	23.08
0004489799	13.79	34.48	31.03	20.69
0004490266	25.43	17.97	17.45	39.15
0004490401	12.13	8.83	63.92	15.12
0004490541	43.18	12.77	38.70	5.35
0004490606	13.71	7.62	43.06	35.60
0004490940	20.82	18.56	37.43	23.20
0004539869	36.18	14.80	15.95	33.06
0004585488	17.02	28.19	22.87	31.91
0004586441	21.98	20.88	34.07	23.08
0004586522	19.23	42.31	23.08	15.38
0004586654	19.43	28.57	17.14	34.86
0004588029	25.24	22.33	21.36	31.07
0004588177	73.56	0.00	0.00	26.44
0004588266	12.18	9.37	33.07	45.38
0004589580	66.67	0.00	0.00	33.33
0004589769	42.51	40.19	10.76	6.54
0004622898	21.11	43.80	8.97	26.12
0004687019	3.15	86.96	1.90	7.98
0004700090	16.15	18.09	34.16	31.60
0004700481	0.00	0.00	55.06	44.94
0004700988	20.11	14.29	32.28	33.33
0004701208	0.00	23.76	74.26	1.98
0004702743	14.82	8.92	33.94	42.32
0004702816	23.48	20.45	28.03	28.03
0004704738	33.33	0.00	0.00	66.67
0004704991	25.00	5.00	25.00	45.00
0004705475	6.78	31.64	20.90	40.68
0004705831	23.08	8.79	26.37	41.76
000470584X	52.94	5.88	11.76	29.41
0004706773	25.00	0.00	0.00	75.00
0004706927	4.41	26.45	1.32	67.82
0004707052	3.88	50.97	12.94	32.21
0004707117	0.00	73.02	6.09	20.89
0004707206	5.88	65.80	2.35	25.97
0004707389	0.00	91.48	0.00	8.52
000470746X	0.00	89.61	0.00	10.39
0004707508	0.00	0.00	0.00	100.00
0004707516	0.00	0.00	0.00	100.00
0004707532	0.24	89.98	0.24	9.55
0004707613	22.84	22.84	15.22	39.10
000470763X	25.00	17.86	17.86	39.29
0004707664	13.02	11.83	60.36	14.79
0004707702	10.50	5.00	75.00	9.50
0004707729	13.79	21.98	43.53	20.69
0004708075	24.60	24.19	16.94	34.27
0004708083	26.83	18.90	18.29	35.98
0004708229	24.10	26.10	14.86	34.94
0004708237	14.73	14.34	46.51	24.42
0004708261	19.77	19.19	33.72	27.33
0004708466	18.67	15.51	46.52	19.30
0004708474	20.00	25.00	5.00	50.00
0004708482	6.77	7.57	72.51	13.15
0004708490	6.67	14.05	65.71	13.57
0004708512	30.39	20.42	15.77	33.42
0004708725	2.62	1.41	30.95	65.02
0004708997	3.00	0.00	24.58	72.42
0004709276	11.67	31.00	9.00	48.33
0004709799	0.00	100.00	0.00	0.00
0004709934	0.00	98.04	1.96	0.00
0004709977	0.00	100.00	0.00	0.00
0004710010	0.00	100.00	0.00	0.00
0004710258	0.00	100.00	0.00	0.00
0004710304	0.00	100.00	0.00	0.00
0004720091	1.27	48.25	20.63	29.84
000472013X	4.52	2.90	25.48	67.10
0004720652	0.91	0.00	0.13	98.96
0004720687	30.05	10.59	28.08	31.28
0004720695	11.11	0.00	0.00	88.89
0004720717	14.20	14.13	51.19	20.48
0004720776	5.11	31.39	47.45	16.06
0004720806	9.52	28.57	19.05	42.86
000472092X	2.63	0.32	20.73	76.32
0004720962	27.03	39.64	14.41	18.92
0004721098	12.17	24.35	38.26	25.22
0004721349	20.24	27.14	19.79	32.83
0004721357	15.05	22.58	24.73	37.63
0004721446	18.64	36.92	16.49	27.96
0004721470	9.68	21.77	42.74	25.81
000472156X	19.56	21.71	23.46	35.27
0004721675	11.02	6.53	25.71	56.73
0004722116	7.34	10.52	59.72	22.42
0004722140	0.42	34.60	0.84	64.14
0004722205	9.62	1.92	50.00	38.46
0004722213	0.00	0.00	40.00	60.00
0004722221	0.00	0.00	50.00	50.00
000472240X	12.92	3.69	46.31	37.08
000472254X	13.95	9.30	37.21	39.53
0004722590	20.00	6.67	40.00	33.33
0004722639	36.36	45.45	9.09	9.09
0004722698	16.54	6.30	37.80	39.37
0004722744	0.00	37.50	12.50	50.00
0004722809	0.00	0.00	50.00	50.00
0004722825	7.69	23.08	38.46	30.77
0004722957	12.31	7.69	49.23	30.77
0004723015	0.00	0.00	42.86	57.14
0004723023	0.00	0.00	60.00	40.00
0004723201	33.33	0.00	33.33	33.33
0004723724	11.69	9.09	40.26	38.96
0004723821	0.00	35.71	14.29	50.00
0004723996	0.00	25.00	50.00	25.00
0004724038	0.00	0.00	33.33	66.67
0004724097	12.90	3.23	48.39	35.48
0004724119	0.00	100.00	0.00	0.00
0004724143	100.00	0.00	0.00	0.00
0004724526	0.00	0.00	100.00	0.00
0004724534	3.57	40.67	21.03	34.72
0004724542	7.54	1.59	1.98	88.89
0004724747	3.81	2.05	63.05	31.09
0004724763	24.68	44.23	9.62	21.47
0004724801	5.72	2.61	76.41	15.26
000472500X	4.35	2.97	65.53	27.14
0004725026	11.76	32.72	6.25	49.26
0004725042	7.91	64.96	12.82	14.32
0004727622	4.46	76.37	9.64	9.53
0004775422	6.79	23.08	35.27	34.87
0004780000	30.13	41.83	19.89	8.15
000481259X	12.16	18.38	15.20	54.27
0004990218	71.61	10.54	6.66	11.19
0005002311	0.87	0.17	42.76	56.20
0005002923	1.27	1.82	61.27	35.64
0005003148	51.33	30.12	13.07	5.48
0005011760	12.04	12.04	21.30	54.63
0005012635	14.82	9.01	26.83	49.34
000501395X	29.96	17.12	15.18	37.74
0005016444	25.84	11.24	33.71	29.21
0005021812	18.82	16.47	27.06	37.65
0005038871	16.16	32.92	27.61	23.31
0005043050	14.46	9.64	42.17	33.73
0005044642	13.78	16.84	47.96	21.43
0005047218	12.57	36.03	29.89	21.51
0005059461	2.68	90.18	2.68	4.46
0005064295	6.61	77.53	6.83	9.03
0005064309	30.66	21.56	18.61	29.17
0005064341	12.65	13.13	31.26	42.96
0005067871	4.44	58.47	18.01	19.08
0005073693	16.81	16.81	26.55	39.82
0005080789	1.85	71.11	0.44	26.59
0005088682	12.38	6.19	34.85	46.58
0005089670	0.15	79.72	12.44	7.68
0005092981	16.75	19.37	15.71	48.17
0005099382	23.81	30.77	14.32	31.10
0005101794	11.25	13.75	39.58	35.42
0005103452	0.61	61.35	30.67	7.36
0005111587	1.83	94.42	0.41	3.35
0005111994	20.00	18.29	28.57	33.14
0005126207	5.31	41.45	30.31	22.93
0005128080	21.03	11.49	15.40	52.08
0005128420	2.08	2.08	0.00	95.83
0005137918	3.47	60.88	3.79	31.86
0005152054	19.64	16.07	32.14	32.14
0005152062	39.05	37.99	22.54	0.42
0005154111	14.66	13.80	36.27	35.27
0005161762	7.74	76.06	10.36	5.84
0005162092	21.53	17.70	18.66	42.11
0005168961	0.00	59.65	38.85	1.50
0005217954	19.62	18.92	22.82	38.64
0005220637	25.75	74.25	0.00	0.00
0005235073	15.54	37.69	26.12	20.66
0005235774	85.57	13.92	0.52	0.00
0005235863	24.20	26.74	23.46	25.59
0005245877	12.30	39.32	30.88	17.49
0005251532	0.00	95.26	0.00	4.74
0005298490	13.30	3.67	10.78	72.25
0005300517	2.94	58.82	2.94	35.29
0005301742	12.24	8.16	24.49	55.10
0005310075	0.00	93.73	0.00	6.27
0005327318	0.00	94.56	0.00	5.44
0005337356	16.93	12.81	23.19	47.07
0005337364	0.00	100.00	0.00	0.00
0005354617	8.03	39.27	26.54	26.16
0005369606	0.26	59.67	13.44	26.63
0005369703	16.12	15.37	27.46	41.06
0005370434	66.25	33.75	0.00	0.00
0005371171	5.70	11.29	48.28	34.74
0005377188	8.25	15.21	35.14	41.39
0005405122	26.14	9.09	15.34	49.43
0005423716	45.45	9.09	9.09	36.36
0005425697	50.00	12.50	0.00	37.50
0005435676	33.33	8.33	8.33	50.00
0005448506	0.00	0.00	16.67	83.33
0005448530	22.73	13.64	36.36	27.27
0005465281	11.15	46.54	16.15	26.15
0005474760	33.33	13.33	13.33	40.00
0005476216	22.86	18.57	31.43	27.14
0005476798	62.53	10.85	10.85	15.76
0005546915	24.52	41.00	13.79	20.69
0005592208	26.85	32.89	14.77	25.50
0005658640	21.57	38.04	12.16	28.24
0005683610	25.32	43.51	16.23	14.94
0005709172	14.97	45.99	14.44	24.60
0005724031	45.45	0.00	9.09	45.45
0005752655	37.50	12.50	12.50	37.50
0005780349	44.44	0.00	0.00	55.56
0005799007	11.11	0.00	22.22	66.67
0005819415	22.22	33.33	0.00	44.44
0005834252	36.36	18.18	9.09	36.36
0005912679	57.14	0.00	14.29	28.57
0005916232	58.33	8.33	8.33	25.00
0005957281	0.00	33.33	16.67	50.00
0005971594	28.57	0.00	0.00	71.43
0005984572	50.00	0.00	25.00	25.00
0005986303	0.00	0.00	28.57	71.43
0005987474	69.23	0.00	7.69	23.08
0005990602	60.00	6.67	13.33	20.00
0005991293	42.11	21.05	5.26	31.58
0005991315	48.39	9.68	16.13	25.81
000599134X	18.75	13.54	27.08	40.63
0005991897	13.13	41.31	13.13	32.43
0005991978	50.00	0.00	12.50	37.50
0005992095	50.00	0.00	0.00	50.00
0005992400	66.67	0.00	33.33	0.00
0005992753	53.33	0.00	20.00	26.67
0005993202	100.00	0.00	0.00	0.00
0005993814	100.00	0.00	0.00	0.00
0005995043	50.00	0.00	16.67	33.33
000599683X	16.32	15.06	13.60	55.02
0005997496	15.93	15.19	14.81	54.07
0005997925	19.10	17.42	12.06	51.42
0005998344	21.59	13.66	8.37	56.39
0005998360	23.27	11.02	8.16	57.55
0006003133	29.32	12.04	8.90	49.74
0006011144	21.61	6.59	5.14	66.67
0006011594	24.46	8.70	7.88	58.97
0006026125	29.34	15.57	20.96	34.13
0006057802	34.21	5.26	18.42	42.11
0006064574	20.11	9.50	24.58	45.81
0006104541	48.05	12.34	12.99	26.62
0006107982	66.96	5.22	13.04	14.78
0006110452	30.19	4.53	3.02	62.26
0006117171	34.21	13.16	21.05	31.58
000611718X	12.27	14.42	42.73	30.58
0006118526	36.25	15.63	19.57	28.55
0006119107	15.85	43.72	8.74	31.69
0006121195	14.12	14.41	39.91	31.56
000612321X	9.81	9.64	42.30	38.24
0006123252	3.63	45.56	37.50	13.31
0006123619	0.00	25.00	50.00	25.00
0006124925	17.39	43.48	18.48	20.65
0006125492	3.80	2.96	10.15	83.09
000612609X	9.52	37.00	40.29	13.19
0006126898	30.77	7.69	23.08	38.46
0006128149	12.73	7.61	41.88	37.79
0006128513	26.12	30.15	14.18	29.55
0006129005	50.00	10.00	0.00	40.00
0006129226	13.36	35.02	12.27	39.35
0006130550	33.33	6.67	13.33	46.67
0006130801	30.00	15.00	20.00	35.00
0006131247	12.50	25.00	18.75	43.75
0006131255	24.39	17.07	17.07	41.46
0006131786	23.53	20.59	11.76	44.12
0006131794	17.89	21.58	18.42	42.11
0006131891	16.39	13.11	14.75	55.74
0006132464	4.31	29.31	15.52	50.86
0006132480	28.94	30.77	13.92	26.37
0006132499	45.22	23.77	12.04	18.98
0006132685	9.47	10.58	25.35	54.60
0006132847	16.40	46.97	15.45	21.18
0006134513	15.09	16.28	33.68	34.95
0006135064	2.22	3.12	54.23	40.43
0006135102	4.09	10.54	44.77	40.61
0006135129	8.58	13.67	10.19	67.56
0006135978	12.11	25.78	26.95	35.16
0006136230	9.35	36.45	42.99	11.21
0006136389	0.00	100.00	0.00	0.00
0006136540	0.31	0.31	24.85	74.54
0006136966	10.34	10.34	51.72	27.59
0006137008	0.00	100.00	0.00	0.00
0006137741	5.58	2.39	82.55	9.48
0006137989	16.67	19.05	26.19	38.10
0006138373	20.00	20.00	0.00	60.00
0006139264	0.00	0.00	100.00	0.00
0006139566	0.00	16.67	0.00	83.33
0006140823	0.00	0.00	0.00	100.00
0006140882	0.00	40.00	20.00	40.00
0006140904	16.67	16.67	50.00	16.67
0006141188	0.00	0.00	0.00	100.00
000614408X	0.00	100.00	0.00	0.00
0006144470	0.00	0.00	0.00	100.00
0006144764	0.00	0.00	50.00	50.00
0006145302	50.00	0.00	0.00	50.00
0006145388	33.33	0.00	33.33	33.33
0006146414	0.00	25.00	0.00	75.00
0006146465	0.00	0.00	100.00	0.00
0006146767	0.00	0.00	0.00	100.00
0006149006	0.00	100.00	0.00	0.00
0006149782	0.00	0.00	0.00	100.00
0006151329	0.00	0.00	100.00	0.00
0006151515	0.00	0.00	0.00	100.00
0006151604	25.00	0.00	0.00	75.00
0006152058	0.00	100.00	0.00	0.00
0006153054	0.00	100.00	0.00	0.00
0006153852	50.00	0.00	0.00	50.00
0006154042	16.67	20.00	16.67	46.67
0006154298	0.00	100.00	0.00	0.00
0006155006	0.00	0.00	0.00	100.00
000615591X	15.38	7.69	15.38	61.54
000615641X	25.00	12.50	25.00	37.50
0006158048	0.00	40.00	0.00	60.00
0006158056	50.00	18.75	6.25	25.00
0006159990	100.00	0.00	0.00	0.00
0006160042	100.00	0.00	0.00	0.00
0006160883	33.33	0.00	33.33	33.33
0006161219	42.86	0.00	14.29	42.86
0006161294	50.00	0.00	25.00	25.00
0006161413	21.21	27.27	13.64	37.88
000616157X	14.29	21.43	21.43	42.86
000616174X	54.55	18.18	18.18	9.09
0006161995	26.67	30.00	26.67	16.67
0006162592	12.50	33.33	33.33	20.83
0006162649	33.33	33.33	22.22	11.11
0006163351	50.00	0.00	0.00	50.00
0006164811	100.00	0.00	0.00	0.00
0006165109	21.74	17.39	13.04	47.83
0006165583	18.18	18.18	18.18	45.45
000616563X	9.09	18.18	18.18	54.55
0006165699	0.00	100.00	0.00	0.00
0006165753	33.33	22.92	14.58	29.17
0006165931	28.57	28.57	0.00	42.86
0006166083	45.45	27.27	18.18	9.09
0006166121	28.57	9.52	33.33	28.57
0006166598	33.33	41.67	16.67	8.33
0006167365	36.36	18.18	18.18	27.27
000616823X	12.50	43.75	6.25	37.50
0006168264	100.00	0.00	0.00	0.00
000616899X	27.27	36.36	18.18	18.18
0006169333	33.33	50.00	0.00	16.67
0006170072	30.00	16.67	30.00	23.33
0006170110	25.00	25.00	0.00	50.00
000617065X	0.00	33.33	33.33	33.33
0006170749	28.57	14.29	28.57	28.57
0006171044	66.67	0.00	0.00	33.33
0006171699	44.44	11.11	22.22	22.22
0006172113	16.98	18.87	20.75	43.40
0006172164	23.08	30.77	15.38	30.77
0006172172	20.00	40.00	20.00	20.00
0006172466	25.00	18.75	12.50	43.75
0006172504	17.39	34.78	13.04	34.78
0006172911	21.43	57.14	14.29	7.14
0006173527	31.58	10.53	10.53	47.37
0006173586	0.00	0.00	50.00	50.00
0006173977	100.00	0.00	0.00	0.00
000617471X	33.33	16.67	33.33	16.67
000617499X	100.00	0.00	0.00	0.00
0006175163	0.00	0.00	50.00	50.00
0006175465	0.00	100.00	0.00	0.00
0006176089	0.00	0.00	0.00	100.00
0006176275	0.00	0.00	50.00	50.00
0006176550	0.00	100.00	0.00	0.00
0006176593	100.00	0.00	0.00	0.00
0006176607	0.00	0.00	0.00	100.00
0006176631	0.00	0.00	0.00	100.00
0006176755	0.00	0.00	100.00	0.00
000617681X	11.11	33.33	22.22	33.33
0006176909	0.00	60.00	40.00	0.00
000617700X	0.00	25.00	25.00	50.00
0006177360	33.33	0.00	33.33	33.33
0006177379	25.00	25.00	0.00	50.00
0006177484	0.00	0.00	50.00	50.00
0006177948	100.00	0.00	0.00	0.00
0006178235	11.11	0.00	22.22	66.67
0006178367	42.86	0.00	28.57	28.57
0006178979	0.00	0.00	0.00	100.00
0006179983	0.00	0.00	0.00	100.00
0006180116	0.00	0.00	0.00	100.00
0006184936	0.00	100.00	0.00	0.00
0006190944	17.95	15.38	41.03	25.64
0006194532	0.00	0.00	0.00	100.00
0006196454	15.38	15.38	30.77	38.46
0006198228	33.33	16.67	16.67	33.33
0006231381	12.50	37.50	25.00	25.00
0006233139	0.00	0.00	66.67	33.33
0006233376	0.00	33.33	33.33	33.33
0006235778	20.00	30.00	40.00	10.00
0006237398	100.00	0.00	0.00	0.00
0006240682	46.67	13.33	20.00	20.00
0006243592	66.67	0.00	0.00	33.33
0006245668	62.50	12.50	12.50	12.50
0006248357	100.00	0.00	0.00	0.00
0006248365	100.00	0.00	0.00	0.00
0006253334	22.22	20.00	20.00	37.78
0006254195	0.00	0.00	100.00	0.00
0006255450	5.26	26.32	21.05	47.37
000626106X	0.00	25.00	25.00	50.00
000626560X	27.27	18.18	9.09	45.45
0006266363	0.00	0.00	50.00	50.00
0006266843	12.50	0.00	25.00	62.50
0006267114	23.08	7.69	38.46	30.77
0006267491	0.00	50.00	50.00	0.00
0006268331	66.67	16.67	16.67	0.00
0006269281	12.50	12.50	25.00	50.00
0006269567	20.00	20.00	20.00	40.00
0006269893	12.50	22.50	30.00	35.00
0006270220	15.79	18.42	23.68	42.11
0006272053	7.14	21.43	28.57	42.86
000627403X	0.00	0.00	0.00	100.00
0006274196	100.00	0.00	0.00	0.00
0006274765	25.00	8.33	16.67	50.00
0006275192	0.00	50.00	50.00	0.00
0006275974	100.00	0.00	0.00	0.00
0006276059	9.65	10.53	29.82	50.00
0006276199	28.57	14.29	14.29	42.86
